t	moyenne BV
23737	0,0833333333
23738	39,6666666667
23739	4
23740	13,1666666667
23741	12,5833333333
23742	71,25
23743	70,0833333333
23744	3,9166666667
23745	5,8333333333
23746	0,25
23747	0
23748	0,9166666667
23749	40,3333333333
23750	35,1666666667
23751	26,5
23752	5,75
23753	0
23754	13,9166666667
23755	41,25
23756	4,0833333333
23757	32,8333333333
23758	109,6666666667
23759	102,8333333333
23760	62,4166666667
23761	7,25
23762	67,25
23763	18,1666666667
23764	23
23765	0,8333333333
23766	26,4166666667
23767	4,5
23768	5,0833333333
23769	11,5833333333
23770	6,75
23771	86,0833333333
23772	126,5833333333
23773	93
23774	0
23775	0
23776	2,0833333333
23777	6,3333333333
23778	10,8333333333
23779	4
23780	2,9166666667
23781	3,5833333333
23782	0
23783	1,75
23784	0
23785	2,0833333333
23786	35,0833333333
23787	21,5
23788	13,1666666667
23789	8,1666666667
23790	0,6666666667
23791	0
23792	0
23793	0
23794	0,1666666667
23795	0
23796	0
23797	0
23798	0
23799	0
23800	0,1666666667
23801	8
23802	48,75
23803	9,8333333333
23804	11,8333333333
23805	13,1666666667
23806	6,9166666667
23807	8
23808	0
23809	0
23810	0
23811	0
23812	0
23813	0
23814	26,8333333333
23815	53,25
23816	57,25
23817	22
23818	35,4166666667
23819	48,5833333333
23820	19,3333333333
23821	115,5833333333
23822	48,75
23823	49
23824	55,9166666667
23825	48,8333333333
23826	60,4166666667
23827	64,0833333333
23828	1,3333333333
23829	0
23830	0
23831	0
23832	0
23833	0
23834	0
23835	0
23836	3,8333333333
23837	8,6666666667
23838	2,5
23839	9
23840	9,75
23841	1,25
23842	63,0833333333
23843	3,75
23844	64,3333333333
23845	3,3333333333
23846	19,0833333333
23847	38,25
23848	17,75
23849	38,9166666667
23850	47,25
23851	82,6666666667
23852	18,6666666667
23853	6,75
23854	11,5
23855	14
23856	21,5
23857	20,75
23858	47,1666666667
23859	39,5833333333
23860	18,4166666667
23861	0,8333333333
23862	0,8333333333
23863	39,4166666667
23864	46,9166666667
23865	51,0833333333
23866	95
23867	37,3333333333
23868	9,8333333333
23869	18,0833333333
23870	0
23871	0,75
23872	0
23873	0
23874	0
23875	0
23876	0
23877	14,9166666667
23878	2,75
23879	59,3333333333
23880	29,5833333333
23881	5,6666666667
23882	0
23883	0
23884	0
23885	13,3333333333
23886	7,25
23887	1,9166666667
23888	16,25
23889	126
23890	154,4166666667
23891	41,25
23892	8,5833333333
23893	45,9166666667
23894	11,9166666667
23895	23,5833333333
23896	37,4166666667
23897	9,8333333333
23898	1,0833333333
23899	24,25
23900	38,5
23901	5
23902	13,5833333333
23903	0
23904	0
23905	1,75
23906	11,8333333333
23907	0,1666666667
23908	0,3333333333
23909	151,25
23910	17,0833333333
23911	3,1666666667
23912	0,0833333333
23913	2,9166666667
23914	57,25
23915	31,4166666667
23916	0
23917	0
23918	0
23919	0
23920	2,0833333333
23921	0
23922	15
23923	45,1666666667
23924	9,5
23925	0
23926	0
23927	0,1666666667
23928	2,0833333333
23929	0
23930	49,9166666667
23931	23,3333333333
23932	6,75
23933	0,0833333333
23934	1
23935	0
23936	36,0833333333
23937	60,75
23938	88,5833333333
23939	14,3333333333
23940	9,1666666667
23941	11,6666666667
23942	41,8333333333
23943	38,4166666667
23944	33
23945	49,5833333333
23946	49,4166666667
23947	0
23948	0,5
23949	23,9166666667
23950	0
23951	0,9166666667
23952	14,0833333333
23953	131,6666666667
23954	33,8333333333
23955	1,4166666667
23956	23,1666666667
23957	3,3333333333
23958	0
23959	3,8333333333
23960	124,6666666667
23961	174,6666666667
23962	0,0833333333
23963	0
23964	0
23965	0
23966	0
23967	83,6666666667
23968	13,6666666667
23969	12,0833333333
23970	12,9166666667
23971	31,8333333333
23972	0
23973	0
23974	2,5
23975	38,5
23976	58,9166666667
23977	10,9166666667
23978	25,25
23979	0,0833333333
23980	22
23981	12,1666666667
23982	0,0833333333
23983	0,0833333333
23984	4,5833333333
23985	45,5
23986	43,4166666667
23987	178,4166666667
23988	126,5833333333
23989	61,9166666667
23990	61,5
23991	69,5833333333
23992	6,5833333333
23993	72,4166666667
23994	25,9166666667
23995	2
23996	43,75
23997	83,25
23998	46,9166666667
23999	0
24000	0
24001	5
24002	4,6666666667
24003	10,3333333333
24004	0
24005	0
24006	0
24007	0
24008	0
24009	0
24010	127,6666666667
24011	6,9166666667
24012	13,0833333333
24013	50,25
24014	159,3333333333
24015	56,4166666667
24016	36,75
24017	2,75
24018	0
24019	0
24020	0
24021	0
24022	0
24023	0
24024	0
24025	0
24026	0
24027	0
24028	0
24029	6,3333333333
24030	80,5
24031	2,0833333333
24032	0
24033	0
24034	0
24035	0
24036	0
24037	0
24038	0
24039	0
24040	0
24041	0,0833333333
24042	0
24043	48,3333333333
24044	11,1666666667
24045	0
24046	1,8333333333
24047	33
24048	90,6666666667
24049	26,25
24050	0
24051	0
24052	9,3333333333
24053	2,3333333333
24054	0,5
24055	27,5833333333
24056	13,5833333333
24057	2,3333333333
24058	1,6666666667
24059	3,5
24060	3,5833333333
24061	0
24062	14,5833333333
24063	85,3333333333
24064	95
24065	35
24066	211,5
24067	17,3333333333
24068	6,4166666667
24069	32,25
24070	59,75
24071	31,4166666667
24072	66,75
24073	116,5833333333
24074	53,1666666667
24075	86,75
24076	29,4166666667
24077	14,3333333333
24078	95,4166666667
24079	63,6666666667
24080	36,25
24081	59,9166666667
24082	10,5
24083	1,8333333333
24084	7,75
24085	93,4166666667
24086	47,5
24087	22,1666666667
24088	53,8333333333
24089	7
24090	0
24091	17,9166666667
24092	33,3333333333
24093	60,25
24094	0
24095	43,4166666667
24096	50
24097	1,0833333333
24098	14,75
24099	70,25
24100	82,1666666667
24101	56,8333333333
24102	27,75
24103	80,8333333333
24104	11,25
24105	14,8333333333
24106	39
24107	54,6666666667
24108	57
24109	46,8333333333
24110	20,6666666667
24111	0
24112	0
24113	0
24114	0
24115	0
24116	0
24117	61,8333333333
24118	32,9166666667
24119	0,25
24120	0
24121	0
24122	1
24123	3,0833333333
24124	1,1666666667
24125	0,4166666667
24126	15,25
24127	52,0833333333
24128	18,5
24129	134,8333333333
24130	18,6666666667
24131	3,8333333333
24132	38,3333333333
24133	11,25
24134	13,1666666667
24135	2,1666666667
24136	0
24137	27,75
24138	14,4166666667
24139	9,5833333333
24140	11,6666666667
24141	2,75
24142	11,5
24143	0
24144	54,25
24145	37,9166666667
24146	119,6666666667
24147	85,3333333333
24148	36
24149	79,3333333333
24150	2,5
24151	20,0833333333
24152	0
24153	0
24154	15
24155	13,5
24156	2,0833333333
24157	23,0833333333
24158	50,1666666667
24159	58,5833333333
24160	19,4166666667
24161	6,1666666667
24162	24,8333333333
24163	24,3333333333
24164	8,5833333333
24165	56
24166	24,1666666667
24167	0,75
24168	2,4166666667
24169	12,0833333333
24170	5,75
24171	0
24172	0
24173	0
24174	0
24175	0,0833333333
24176	10,0833333333
24177	30,75
24178	21,9166666667
24179	10,5
24180	0
24181	4,9166666667
24182	0
24183	0,75
24184	11,6666666667
24185	0,3333333333
24186	0
24187	0
24188	4,9166666667
24189	17,75
24190	28,5833333333
24191	8,5833333333
24192	80,5833333333
24193	77,3333333333
24194	27
24195	23,1666666667
24196	1,75
24197	0
24198	6
24199	8,25
24200	1,3333333333
24201	0
24202	13,0833333333
24203	18,5833333333
24204	45,25
24205	19,5
24206	48,6666666667
24207	56,9166666667
24208	13,25
24209	12,25
24210	8,75
24211	98,9166666667
24212	99,25
24213	65,3333333333
24214	83,75
24215	60,4166666667
24216	45,1666666667
24217	23,9166666667
24218	0
24219	0,5
24220	8,0833333333
24221	57,25
24222	6,1666666667
24223	0
24224	3
24225	0,25
24226	0
24227	0
24228	0
24229	0
24230	25,4166666667
24231	55,25
24232	71,0833333333
24233	18,5
24234	38,75
24235	48,5833333333
24236	46,25
24237	11,4166666667
24238	9,6666666667
24239	29
24240	0,0833333333
24241	0
24242	0
24243	0
24244	44,6666666667
24245	16
24246	0,3333333333
24247	38,25
24248	2,3333333333
24249	26,0833333333
24250	0
24251	21,5833333333
24252	13,25
24253	6,0833333333
24254	0
24255	0
24256	0,75
24257	0
24258	0,3333333333
24259	0
24260	0
24261	0
24262	0,25
24263	8,5
24264	0,25
24265	0
24266	0
24267	6,6666666667
24268	79,1666666667
24269	42
24270	1
24271	1,25
24272	0
24273	1,4166666667
24274	82,1666666667
24275	41,1666666667
24276	120,25
24277	48,3333333333
24278	50,25
24279	29,75
24280	38,5833333333
24281	17,4166666667
24282	29,5833333333
24283	6,75
24284	6,9166666667
24285	39,5833333333
24286	5,9166666667
24287	0,4166666667
24288	0
24289	0
24290	0
24291	46,5833333333
24292	110,1666666667
24293	112,5
24294	52,75
24295	23,9166666667
24296	0
24297	0
24298	39,5
24299	17,25
24300	0
24301	0
24302	0,0833333333
24303	23,75
24304	28,1666666667
24305	14,3333333333
24306	80,4166666667
24307	216,0833333333
24308	23,6666666667
24309	12,9166666667
24310	1,8333333333
24311	0
24312	42,9166666667
24313	3,8333333333
24314	0,5
24315	8,1666666667
24316	0
24317	30,3333333333
24318	11,5
24319	4,5
24320	97,75
24321	120,6666666667
24322	81,5833333333
24323	30,5833333333
24324	42,25
24325	13,1666666667
24326	37,4166666667
24327	2,1666666667
24328	0,0833333333
24329	0
24330	0
24331	0
24332	0
24333	0,75
24334	4,3333333333
24335	0
24336	0,5
24337	15,4166666667
24338	16,9166666667
24339	12,4166666667
24340	173,8333333333
24341	23
24342	0
24343	1
24344	8,25
24345	0
24346	0
24347	0
24348	106,5
24349	23,3333333333
24350	3,8333333333
24351	30,0833333333
24352	41,75
24353	31,25
24354	36,75
24355	0
24356	0
24357	0
24358	0
24359	0,1666666667
24360	0
24361	0
24362	4,9166666667
24363	1,8333333333
24364	1,8333333333
24365	29
24366	0
24367	0
24368	0
24369	0
24370	0
24371	0
24372	0
24373	0
24374	0
24375	0
24376	0
24377	0
24378	0,3333333333
24379	8,9166666667
24380	20,0833333333
24381	39,75
24382	76,8333333333
24383	47,25
24384	61
24385	8,1666666667
24386	0
24387	2,5
24388	6,5833333333
24389	15,5833333333
24390	1,4166666667
24391	4
24392	12,5833333333
24393	0,3333333333
24394	72,4166666667
24395	16,75
24396	27,5
24397	29,5833333333
24398	12,9166666667
24399	18,8333333333
24400	48,25
24401	6,3333333333
24402	4,6666666667
24403	99,5833333333
24404	272,0833333333
24405	101,5
24406	24,3333333333
24407	2,3333333333
24408	5,0833333333
24409	0
24410	0
24411	1,75
24412	32,9166666667
24413	2,5
24414	34,0833333333
24415	16,5
24416	45,3333333333
24417	8,0833333333
24418	0
24419	117,75
24420	125,0833333333
24421	1,1666666667
24422	0
24423	0
24424	0
24425	11,6666666667
24426	71,8333333333
24427	58,1666666667
24428	47,5833333333
24429	8,3333333333
24430	13,6666666667
24431	12,1666666667
24432	4,9166666667
24433	7,9166666667
24434	3,5
24435	0
24436	2,1666666667
24437	37,5
24438	14,9166666667
24439	78
24440	8,5833333333
24441	52,5
24442	63,6666666667
24443	12,3333333333
24444	74
24445	4,9166666667
24446	1,0833333333
24447	98,25
24448	0
24449	34,5833333333
24450	61,3333333333
24451	131,0833333333
24452	122
24453	138,25
24454	53,5
24455	21,75
24456	2
24457	0,5
24458	0,25
24459	5,0833333333
24460	17,4166666667
24461	20,1666666667
24462	28,8333333333
24463	24
24464	67,25
24465	92,5
24466	1,6666666667
24467	0
24468	27,25
24469	46,75
24470	122,0833333333
24471	11,5
24472	58,5
24473	15,5833333333
24474	17,25
24475	0,1666666667
24476	10,1666666667
24477	13,25
24478	0,0833333333
24479	0
24480	0
24481	1
24482	0,6666666667
24483	6,25
24484	1,8333333333
24485	1,4166666667
24486	0
24487	0
24488	0
24489	2,4166666667
24490	0,25
24491	21,5833333333
24492	29,3333333333
24493	26,6666666667
24494	14,6666666667
24495	37,6666666667
24496	54,8333333333
24497	35,6666666667
24498	128,25
24499	4,3333333333
24500	0
24501	0
24502	0
24503	1
24504	5,75
24505	7,4166666667
24506	2,75
24507	0,75
24508	0
24509	0
24510	0,0833333333
24511	1,3333333333
24512	0,0833333333
24513	0
24514	0
24515	0
24516	0,1666666667
24517	6,75
24518	7,3333333333
24519	28,1666666667
24520	11,1666666667
24521	44,0833333333
24522	153,25
24523	71,9166666667
24524	4,5833333333
24525	1,1666666667
24526	28,1666666667
24527	0
24528	5,4166666667
24529	38,75
24530	12,8333333333
24531	43,4166666667
24532	80,6666666667
24533	1,1666666667
24534	0
24535	6,1666666667
24536	16,9166666667
24537	0
24538	4,3333333333
24539	7,9166666667
24540	11
24541	68,8333333333
24542	18,3333333333
24543	57,4166666667
24544	10,6666666667
24545	0,5833333333
24546	0,1666666667
24547	0
24548	6,25
24549	20
24550	9,0833333333
24551	0
24552	0
24553	0
24554	2,5833333333
24555	0
24556	1,8333333333
24557	35,4166666667
24558	81,1666666667
24559	16,3333333333
24560	3,75
24561	2,5
24562	6,0833333333
24563	0
24564	17,8333333333
24565	10,5
24566	0
24567	28,5833333333
24568	29,4166666667
24569	0,4166666667
24570	3,3333333333
24571	60,0833333333
24572	15
24573	10,8333333333
24574	5,4166666667
24575	0
24576	0
24577	5,5833333333
24578	0
24579	0
24580	0
24581	0
24582	3,6666666667
24583	46,0833333333
24584	4,75
24585	31,9166666667
24586	7,25
24587	10,75
24588	0
24589	0
24590	0
24591	0
24592	0,25
24593	24,9166666667
24594	17
24595	0,25
24596	0,5833333333
24597	68,25
24598	23,6666666667
24599	23,4166666667
24600	0
24601	0
24602	0
24603	22,5
24604	34,5833333333
24605	2,1666666667
24606	36,4166666667
24607	40,4166666667
24608	41,9166666667
24609	13
24610	2,3333333333
24611	4,5833333333
24612	0,5833333333
24613	3,25
24614	43,5
24615	35,0833333333
24616	137,4166666667
24617	168,25
24618	8,5
24619	43,75
24620	47,25
24621	11,9166666667
24622	42,8333333333
24623	1,9166666667
24624	1,8333333333
24625	7
24626	0
24627	0
24628	0
24629	48,0833333333
24630	32,0833333333
24631	11,5833333333
24632	3,5
24633	0
24634	1,5833333333
24635	0
24636	0
24637	0
24638	15,9166666667
24639	3,25
24640	0
24641	0
24642	0,8333333333
24643	0,5
24644	0,6666666667
24645	0
24646	86,1666666667
24647	4,6666666667
24648	5,6666666667
24649	32,1666666667
24650	60,9166666667
24651	0
24652	0
24653	0
24654	0
24655	59,8333333333
24656	4,3333333333
24657	0
24658	0
24659	13
24660	2,8333333333
24661	6,75
24662	0
24663	0
24664	0
24665	0
24666	9,75
24667	41,4166666667
24668	0,0833333333
24669	0
24670	0
24671	6,5833333333
24672	37,5
24673	8,4166666667
24674	7,8333333333
24675	3,9166666667
24676	2,0833333333
24677	0
24678	0
24679	0
24680	0
24681	23,75
24682	0
24683	0
24684	1,8333333333
24685	96,75
24686	32,0833333333
24687	0,6666666667
24688	9,1666666667
24689	0
24690	0
24691	0,8333333333
24692	82,9166666667
24693	18,4166666667
24694	59,4166666667
24695	28
24696	109,1666666667
24697	19,25
24698	74,0833333333
24699	2,0833333333
24700	41,0833333333
24701	0,4166666667
24702	0
24703	14,25
24704	0,5
24705	0
24706	0
24707	28,25
24708	2,6666666667
24709	0
24710	0
24711	0
24712	0
24713	0,9166666667
24714	0
24715	0,0833333333
24716	1,25
24717	0,5833333333
24718	63,8333333333
24719	7,0833333333
24720	35,5833333333
24721	13,4166666667
24722	13,75
24723	20,0833333333
24724	4,75
24725	0,8333333333
24726	13,0833333333
24727	47,0833333333
24728	13,0833333333
24729	74,5833333333
24730	121,5833333333
24731	13,25
24732	2,4166666667
24733	12,1666666667
24734	58,5833333333
24735	105,25
24736	191,4166666667
24737	0,25
24738	3,1666666667
24739	0
24740	0
24741	0,25
24742	18,5833333333
24743	0
24744	15,3333333333
24745	19
24746	1,25
24747	23,5
24748	47,5
24749	66,1666666667
24750	22,9166666667
24751	33,4166666667
24752	1,4166666667
24753	0
24754	0
24755	0
24756	0
24757	64,3333333333
24758	23,3333333333
24759	29,0833333333
24760	115,3333333333
24761	19,0833333333
24762	46,4166666667
24763	0
24764	0
24765	0
24766	38
24767	4,8333333333
24768	51,4166666667
24769	5,9166666667
24770	2,5833333333
24771	2,1666666667
24772	45,5
24773	63,1666666667
24774	12,5833333333
24775	59,5833333333
24776	119
24777	108,8333333333
24778	43,8333333333
24779	10,5
24780	91,1666666667
24781	21
24782	8,0833333333
24783	0
24784	0
24785	0
24786	0,0833333333
24787	4,25
24788	4,6666666667
24789	0
24790	188,8333333333
24791	39,5833333333
24792	15
24793	0
24794	1,5833333333
24795	0
24796	0,25
24797	0
24798	0
24799	0
24800	0,4166666667
24801	12,9166666667
24802	59,5833333333
24803	2,3333333333
24804	42,6666666667
24805	44,8333333333
24806	0,4166666667
24807	0
24808	0
24809	0,3333333333
24810	0
24811	7,5833333333
24812	90,0833333333
24813	4,25
24814	0
24815	1,25
24816	1
24817	0
24818	7,25
24819	1,25
24820	2,5833333333
24821	4,9166666667
24822	25,0833333333
24823	4,5
24824	39,3333333333
24825	82,6666666667
24826	0
24827	7,75
24828	54,9166666667
24829	159,5833333333
24830	35,75
24831	88,1666666667
24832	4,75
24833	11,3333333333
24834	45,9166666667
24835	18,25
24836	23,25
24837	36,6666666667
24838	70,4166666667
24839	32,25
24840	54,3333333333
24841	34
24842	104,9166666667
24843	166,8333333333
24844	12,9166666667
24845	75,75
24846	50,3333333333
24847	13,5
24848	16,8333333333
24849	0
24850	69,6666666667
24851	19,75
24852	7,75
24853	0
24854	71,8333333333
24855	84,1666666667
24856	3
24857	0
24858	0
24859	0
24860	1,3333333333
24861	20,5
24862	46,6666666667
24863	13,0833333333
24864	6,5
24865	9,75
24866	0
24867	0
24868	0
24869	11,0833333333
24870	28,5833333333
24871	23,0833333333
24872	20,3333333333
24873	45,0833333333
24874	18,4166666667
24875	36,4166666667
24876	42,6666666667
24877	11,5833333333
24878	0
24879	2,3333333333
24880	13
24881	65,6666666667
24882	15,8333333333
24883	8,9166666667
24884	0
24885	0,4166666667
24886	0
24887	78,5833333333
24888	62,8333333333
24889	76,5
24890	71,4166666667
24891	6
24892	15,25
24893	0
24894	0
24895	0
24896	0
24897	0
24898	0
24899	0
24900	1,1666666667
24901	0,1666666667
24902	18,3333333333
24903	44,8333333333
24904	4,1666666667
24905	0
24906	0
24907	7,3333333333
24908	7,5833333333
24909	0
24910	5,0833333333
24911	4,75
24912	91
24913	6,8333333333
24914	44,8333333333
24915	17,6666666667
24916	11,4166666667
24917	41,9166666667
24918	82,1666666667
24919	44,25
24920	2,0833333333
24921	1,5833333333
24922	30,8333333333
24923	0
24924	0
24925	0
24926	0
24927	9,5
24928	3,0833333333
24929	0
24930	28,8333333333
24931	15
24932	34,3333333333
24933	58,0833333333
24934	15,3333333333
24935	0,0833333333
24936	0
24937	0
24938	0
24939	0
24940	0,8333333333
24941	1,4166666667
24942	0,5
24943	0
24944	5,1666666667
24945	0
24946	22,0833333333
24947	0
24948	0
24949	27,5
24950	33,5
24951	49,1666666667
24952	91
24953	1
24954	0
24955	52,1666666667
24956	54,75
24957	22,3333333333
24958	48,75
24959	38,6666666667
24960	52
24961	65,1666666667
24962	86,25
24963	48,5
24964	39,1666666667
24965	17,5833333333
24966	24,5833333333
24967	12,5
24968	0,9166666667
24969	23,5833333333
24970	5
24971	0
24972	0
24973	0,25
24974	2,9166666667
24975	2,5
24976	28,3333333333
24977	0
24978	2,75
24979	22,3333333333
24980	32,3333333333
24981	1,4166666667
24982	35,9166666667
24983	60,9166666667
24984	34,5
24985	6,5
24986	0,8333333333
24987	0
24988	0
24989	0
24990	0
24991	4,5
24992	17,6666666667
24993	30,8333333333
24994	1,25
24995	21,3333333333
24996	3
24997	17,1666666667
24998	0
24999	0
25000	0
25001	0,1666666667
25002	13
25003	38,25
25004	87,75
25005	51,6666666667
25006	5,6666666667
25007	6,8333333333
25008	59,5833333333
25009	58,3333333333
25010	14,5
25011	15,6666666667
25012	82,25
25013	7,25
25014	23,9166666667
25015	8,0833333333
25016	9,5
25017	0
25018	0
25019	0
25020	2,25
25021	5
25022	0,0833333333
25023	0
25024	124
25025	22,25
25026	60,4166666667
25027	3,5833333333
25028	40,3333333333
25029	51,9166666667
25030	22,75
25031	3,0833333333
25032	9,8333333333
25033	61,3333333333
25034	33,3333333333
25035	21,75
25036	75,6666666667
25037	1
25038	0
25039	5,9166666667
25040	0
25041	3,3333333333
25042	66,5833333333
25043	2
25044	0
25045	0
25046	0
25047	0
25048	0
25049	4,5
25050	38,0833333333
25051	38,5833333333
25052	16,4166666667
25053	1
25054	0
25055	140
25056	75,1666666667
25057	11,25
25058	36,5
25059	46,6666666667
25060	31,0833333333
25061	1,6666666667
25062	18,6666666667
25063	117,25
25064	51
25065	14,5833333333
25066	33,75
25067	47,25
25068	29,0833333333
25069	0
25070	0,0833333333
25071	0
25072	0
25073	0
25074	0
25075	4,3333333333
25076	4,9166666667
25077	21,5833333333
25078	59,1666666667
25079	116,1666666667
25080	118,1666666667
25081	6,9166666667
